,compound,date,neg,neu,pos
0,0.986,2017-06-07,0.044000000000000004,0.794,0.162
1,0.9042,2017-03-26,0.055999999999999994,0.8809999999999999,0.063
2,0.9817,2017-05-06,0.068,0.8240000000000001,0.10800000000000001
3,0.9923,2017-04-10,0.02,0.904,0.076
