Date,Open,High,Low,Close,Adj Close,Volume
10/5/2009,71.940002,73.400002,71.900002,73.019997,57.896149,2636000
10/6/2009,73.459999,74.75,73.32,73.93,58.617676,2730700
10/7/2009,73.540001,73.849998,72.730003,73.139999,57.991329,3167600
10/8/2009,73.379997,74.949997,73.379997,74.529999,59.093407,3298900
10/9/2009,74.459999,74.730003,73.989998,74.730003,59.251991,2803800
10/12/2009,74.849998,75.559998,74.470001,74.879997,59.370903,2405400
10/13/2009,74.800003,75.209999,74.199997,74.650002,59.18856,2460100
10/14/2009,75.349998,76.93,75.07,76.57,60.710873,4121900
10/15/2009,76.199997,77.230003,76.199997,76.769997,60.869457,3693700
10/16/2009,76.019997,77,75.449997,76.019997,60.274788,3332000
10/19/2009,76.269997,77.080002,75.82,76.32,60.51268,3066700
10/20/2009,76.260002,76.730003,75.599998,75.949997,60.219288,3508100
10/21/2009,75.730003,77.379997,75.730003,76.330002,60.520588,3540500
10/22/2009,78,79.25,77.120003,78.790001,62.471066,7186800
10/23/2009,78.419998,78.760002,76.809998,77.82,61.701992,5455500
10/26/2009,77.660004,78.610001,76.160004,76.82,60.909103,3881300
10/27/2009,76.989998,77.260002,75.82,76,60.258938,4502500
10/28/2009,76.050003,76.300003,74.279999,74.459999,59.037903,4401600
10/29/2009,74.68,75.970001,74.639999,75.480003,59.846645,4203100
10/30/2009,75.099998,75.720001,73.139999,73.57,58.33223,4526200
11/2/2009,73.860001,74.940002,73.349998,74.279999,58.89518,3931700
11/3/2009,74.010002,74.629997,73.639999,74.059998,58.720753,3479200
11/4/2009,74.68,75.279999,73.900002,74.07,58.728676,4076200
11/5/2009,74.5,75.690002,74.459999,75.459999,59.83078,3097600
11/6/2009,74.870003,75.809998,74.68,75.410004,59.791145,1865200
11/9/2009,75.93,77.279999,75.5,77.199997,61.210384,3950800
11/10/2009,77.040001,78.279999,77.040001,77.989998,61.836769,3503800
11/11/2009,78.089996,79,77.709999,77.959999,61.812981,2876400
11/12/2009,77.910004,78.169998,76.949997,77.209999,61.218327,2451700
11/13/2009,77.220001,77.879997,76.720001,77.32,61.305534,2423500
11/16/2009,77.550003,78.290001,77.43,78.019997,61.860569,2994500
11/17/2009,77.889999,78.790001,77.889999,78.779999,62.463146,3094600
11/18/2009,78.059998,78.129997,77.330002,77.800003,62.088058,2540500
11/19/2009,77.459999,77.639999,76.220001,77.25,61.649132,2527900
11/20/2009,77.120003,77.220001,76.25,76.639999,61.162346,3027500
11/23/2009,77.150002,78.07,76.949997,77.730003,62.032192,3397500
11/24/2009,77.529999,77.870003,76.970001,77.610001,61.936443,2776600
11/25/2009,77.870003,78.010002,77.489998,77.910004,62.175861,1939200
11/27/2009,76.120003,77.230003,76.120003,76.75,61.250118,1865900
11/30/2009,76.889999,77.82,76.470001,77.440002,61.800793,3930100
12/1/2009,77.849998,79,77.839996,78.629997,62.750427,3058400
12/2/2009,78.419998,79.139999,77.910004,78.410004,62.574898,2977300
12/3/2009,78.400002,78.660004,76.980003,77.150002,61.569336,2992800
12/4/2009,77.580002,78.599998,77.370003,78.239998,62.439213,4376000
12/7/2009,77.910004,78.860001,77.650002,77.910004,62.175861,3056100
12/8/2009,76.349998,77.43,76,77.110001,61.537418,5046700
12/9/2009,78.25,79.93,78.050003,79.739998,63.636288,6599400
12/10/2009,79.959999,80.760002,79.720001,80.68,64.386429,5050900
12/11/2009,80.580002,81.809998,80.449997,81.75,65.240372,4788800
12/14/2009,82.010002,82.169998,81.639999,81.910004,65.36805,4999400
12/15/2009,82.099998,82.93,81.540001,82.699997,65.998497,4633000
12/16/2009,82.519997,83.019997,81.519997,81.720001,65.216415,3979200
12/17/2009,81.389999,81.480003,80.339996,80.470001,64.218864,3841700
12/18/2009,80.800003,81.349998,80.550003,80.970001,64.617882,6667700
12/21/2009,81.029999,82.220001,80.93,81.43,64.984978,2761300
12/22/2009,81.849998,82.309998,81.540001,81.959999,65.407936,1844100
12/23/2009,81.959999,82.32,81.400002,82.190002,65.591507,1900200
12/24/2009,82.309998,83,82.309998,82.550003,65.878807,931200
12/28/2009,82.779999,83.589996,82.669998,83.449997,66.597038,2353800
12/29/2009,83.779999,84.32,83.650002,84.129997,67.139702,3865900
12/30/2009,84,84.300003,83.660004,83.900002,66.956154,2595000
12/31/2009,83.790001,84.080002,82.540001,82.669998,65.974541,2049800
1/4/2010,83.089996,83.449997,82.669998,83.019997,66.253876,3043700
1/5/2010,82.800003,83.230003,81.699997,82.5,65.838882,2847000
1/6/2010,83.879997,84.599998,83.510002,83.669998,66.772598,5268500
1/7/2010,83.32,83.760002,82.120003,83.730003,66.82048,4470100
1/8/2010,83.690002,84.32,83.300003,84.32,67.291344,3405800
1/11/2010,84.379997,84.599998,83.410004,83.980003,67.019997,2927100
1/12/2010,83.580002,84.18,83.300003,84.050003,67.075859,3031800
1/13/2010,84.110001,84.110001,83.199997,83.779999,66.860382,3102000
1/14/2010,83.739998,83.93,83.419998,83.5,66.636932,2634100
1/15/2010,83.519997,84.089996,82.870003,83.370003,66.533188,3955000
1/19/2010,83.82,85.169998,83.5,85.120003,67.929771,4500400
1/20/2010,84.830002,85.129997,83.589996,84.720001,67.610565,3671200
1/21/2010,84.599998,84.599998,82.57,82.699997,65.998497,4783200
1/22/2010,82.400002,82.830002,81.300003,81.480003,65.024879,4809000
1/25/2010,82.330002,82.889999,81.480003,81.830002,65.30423,3386600
1/26/2010,81.459999,82.730003,81.040001,81.629997,65.144577,3138000
1/27/2010,81.330002,82.839996,81.010002,82.300003,65.679276,5066900
1/28/2010,82.620003,82.639999,79.110001,80.75,64.442314,6820700
1/29/2010,81.349998,81.879997,80.18,80.489998,64.234825,4347000
2/1/2010,80.839996,80.889999,79.940002,80.440002,64.194908,3632700
2/2/2010,80.699997,80.940002,79.699997,80.43,64.18692,4690000
2/3/2010,79.830002,81.68,79.830002,81.5,65.040848,3401300
2/4/2010,81.129997,81.129997,78.830002,79.209999,63.213322,5312600
2/5/2010,79.160004,79.5,77.260002,78.540001,62.678635,5408000
2/8/2010,78.480003,78.480003,77.25,77.529999,61.872589,4407300
2/9/2010,78.279999,79.410004,77.900002,78.720001,62.822258,4252500
2/10/2010,78.800003,79.290001,78,78.620003,62.742447,2445200
2/11/2010,79.220001,80.389999,78.839996,80.269997,64.059235,5524500
2/12/2010,79.139999,79.230003,78.07,79.18,63.189365,5443000
2/16/2010,80.080002,80.639999,79.339996,80.470001,64.218864,3619100
2/17/2010,80.419998,80.690002,79.739998,80.139999,64.375473,3095200
2/18/2010,80.059998,81.18,80.059998,81.110001,65.154678,2702400
2/19/2010,81.139999,81.739998,80.610001,81.519997,65.484055,3217900
2/22/2010,81.709999,81.760002,80.550003,80.68,64.809288,3025400
2/23/2010,80.410004,81.089996,79.669998,79.709999,64.03006,3981900
2/24/2010,80,80.599998,79.5,80.07,64.31926,3530700
2/25/2010,79.160004,79.769997,78.639999,79.739998,64.054176,4106300
2/26/2010,79.739998,80.330002,79.099998,80.150002,64.383514,3224400
3/1/2010,80.57,80.949997,80.349998,80.580002,64.728943,2545100
3/2/2010,80.739998,81.379997,80.580002,81.129997,65.170746,3365600
3/3/2010,81.160004,81.68,80.860001,81,65.066338,2852300
3/4/2010,81.209999,81.360001,80.57,81.019997,65.082382,2620300
3/5/2010,81.349998,82.5,81.230003,82.440002,66.223053,3142600
3/8/2010,82.419998,82.529999,81.230003,81.309998,65.315323,3627900
3/9/2010,81.150002,82.129997,80.739998,81.989998,65.861549,4249800
3/10/2010,81.919998,82.059998,81.25,81.559998,65.516144,3584600
3/11/2010,81.260002,81.540001,80.510002,81.260002,65.275185,4048100
3/12/2010,81.57,81.669998,80.919998,81.379997,65.371559,2945900
3/15/2010,81.160004,81.660004,80.779999,81.260002,65.275185,2622300
3/16/2010,81.260002,81.660004,80.529999,81.660004,65.596497,4242200
3/17/2010,81.93,82.410004,81.650002,82.18,66.014214,3989700
3/18/2010,82.300003,83.75,82,83.669998,67.211098,4939500
3/19/2010,81.959999,84,81.510002,81.959999,65.837471,6876200
3/22/2010,81.5,82.199997,81.5,81.839996,65.741089,3256700
3/23/2010,82.099998,82.410004,81.160004,82.349998,66.150757,4153100
3/24/2010,81.860001,82.300003,81.43,81.610001,65.556328,3102500
3/25/2010,82.010002,82.25,80.839996,80.93,65.010086,4942500
3/26/2010,81.099998,81.360001,80.75,81,65.066338,3815300
3/29/2010,81.239998,81.690002,81.029999,81.360001,65.355507,3102600
3/30/2010,82.360001,84.5,82.239998,84.279999,67.701126,8704600
3/31/2010,84.050003,84.459999,83.349998,83.57,67.13076,4336700
4/1/2010,83.870003,84.230003,83.400002,83.849998,67.35569,2965800
4/5/2010,84.220001,84.480003,83.580002,84.190002,67.628807,2600800
4/6/2010,83.900002,84.470001,83.550003,84.349998,67.757339,3208500
4/7/2010,84.110001,84.629997,83.199997,83.660004,67.203072,4463500
4/8/2010,83.410004,83.599998,82.769997,82.949997,66.632721,3757700
4/9/2010,82.970001,83.669998,82.790001,83.489998,67.06649,2883900
4/12/2010,83.760002,83.760002,83.089996,83.279999,66.897812,2626100
4/13/2010,83.040001,84.239998,82.690002,83.940002,67.427986,4256000
4/14/2010,83.910004,84.470001,83.480003,84.389999,67.789452,3632100
4/15/2010,84.139999,85,83.93,85,68.279472,4535500
4/16/2010,84.699997,84.949997,83.199997,83.760002,67.283409,5342300
4/19/2010,83.610001,84.129997,83.139999,83.900002,67.395859,3554200
4/20/2010,84.410004,85.849998,84.32,85.269997,68.496368,5735000
4/21/2010,85.440002,85.849998,85.07,85.699997,68.841774,4522900
4/22/2010,85.099998,86.139999,84.470001,86.050003,69.122932,4627700
4/23/2010,86.18,87.089996,85.93,86.580002,69.548637,3990600
4/26/2010,86.82,87.790001,86.739998,87.440002,70.239494,6288900
4/27/2010,89.919998,90.25,87.769997,87.970001,70.66523,11138700
4/28/2010,88.889999,89.080002,87.650002,88.239998,70.882133,5730600
4/29/2010,88.940002,90,88.639999,89.330002,71.75769,5284200
4/30/2010,88.699997,89.699997,88.400002,88.669998,71.227524,5262000
5/3/2010,89.190002,90,88.620003,89.809998,72.143288,4647400
5/4/2010,89.220001,89.220001,87.010002,87.68,70.432281,5456400
5/5/2010,87.040001,87.220001,86.080002,86.589996,69.556679,4880000
5/6/2010,86.059998,90.519997,68.959999,84.239998,67.668983,9156000
5/7/2010,83.660004,84.309998,81.260002,82.629997,66.375679,8368800
5/10/2010,85.599998,87.040001,84.900002,85.970001,69.058655,6271600
5/11/2010,85.18,85.970001,84.870003,85.040001,68.311607,4760800
5/12/2010,85.389999,86.620003,85.209999,86.440002,69.436195,3431000
5/13/2010,86.059998,87,85.419998,85.589996,68.753403,3314300
5/14/2010,85.059998,85.550003,83.949997,84.68,68.022408,4138400
5/17/2010,84.879997,85.139999,83.019997,84.68,68.022408,3191700
5/18/2010,85.089996,86.199997,83.849998,84.019997,67.492241,5219900
5/19/2010,83.339996,83.339996,81.949997,82.540001,66.720276,6405200
5/20/2010,81.169998,81.470001,79.5,79.580002,64.327614,8752700
5/21/2010,78.419998,80.769997,78.139999,80.699997,65.232933,6489700
5/24/2010,80.730003,80.739998,79.440002,79.589996,64.335686,3625900
5/25/2010,78.699997,79.550003,77.309998,79.470001,64.238678,5705200
5/26/2010,80,80.690002,79.029999,79.169998,63.996181,4720900
5/27/2010,80.410004,81.529999,80.040001,81.43,65.823051,4554900
5/28/2010,81.529999,81.690002,78.760002,79.309998,64.109337,6482800
6/1/2010,78.720001,79.870003,77.970001,78.07,63.107014,4340200
6/2/2010,78.599998,78.889999,77.510002,78.739998,63.64859,5773600
6/3/2010,79.290001,79.760002,77.660004,78.339996,63.325241,7880900
6/4/2010,77.290001,77.290001,75.800003,76.099998,61.514584,8152800
6/7/2010,76.160004,76.860001,74.690002,74.739998,60.415245,5947800
6/8/2010,74.739998,75.150002,72.720001,74.919998,60.560741,7229500
6/9/2010,75.470001,76.099998,74.5,74.790001,60.455654,4803100
6/10/2010,75.779999,77.589996,75.620003,77.43,62.58968,6204500
6/11/2010,76.660004,78.389999,76.620003,78.300003,63.292931,4627700
6/14/2010,78.989998,79.330002,78.059998,78.139999,63.16357,3612000
6/15/2010,79.089996,79.860001,78.739998,79.769997,64.481186,3233200
6/16/2010,79.279999,81,78.989998,80.879997,65.378403,5359800
6/17/2010,81.339996,81.370003,79.900002,81.029999,65.499687,3976400
6/18/2010,80.839996,81.379997,80.379997,81.18,65.620949,5255800
6/21/2010,81.959999,83,81.07,81.470001,65.855362,4064000
6/22/2010,81.709999,81.870003,79.879997,80.029999,64.69136,3116800
6/23/2010,80.230003,80.639999,79.449997,80.120003,64.764091,3567100
6/24/2010,79.809998,79.839996,77.870003,78.18,63.195942,4340100
6/25/2010,78.529999,79.089996,77.879997,78.900002,63.777927,4339900
6/28/2010,78.949997,79.730003,78.290001,78.980003,63.842594,3094000
6/29/2010,78.720001,79.040001,76.849998,78.489998,63.446507,8545400
6/30/2010,78.209999,80.220001,78.209999,78.989998,63.850693,6942900
7/1/2010,79.059998,79.379997,77.830002,78.550003,63.495014,6811700
7/2/2010,78.800003,79,77.040001,77.669998,62.783684,3776900
7/6/2010,78.449997,79.379997,77.5,78.139999,63.16357,4012500
7/7/2010,78.440002,80.580002,77.93,80.519997,65.087425,4957900
7/8/2010,81.120003,81.589996,80.089996,81.220001,65.653275,3975800
7/9/2010,81.110001,82.25,81.110001,82.160004,66.413086,2817400
7/12/2010,81.870003,82.260002,81.360001,82.260002,66.493942,3206600
7/13/2010,82.839996,84.57,82.839996,83.550003,67.536697,5137400
7/14/2010,83.129997,83.68,82.489998,83.050003,67.13253,3114300
7/15/2010,83.169998,83.169998,81.529999,83.059998,67.140625,4642000
7/16/2010,82.709999,82.769997,80.699997,80.949997,65.435043,4302500
7/19/2010,81.480003,81.550003,80.080002,81.220001,65.653275,3054200
7/20/2010,80.480003,82.339996,80.010002,82.190002,66.437355,3050800
7/21/2010,82.639999,83.110001,81.339996,82.300003,66.526291,4992700
7/22/2010,84.730003,85.139999,83.849998,84.75,68.506714,7153200
7/23/2010,84.699997,86.269997,84.349998,86.169998,69.654556,4559100
7/26/2010,86.5,87.470001,85.889999,87.32,70.584175,4834500
7/27/2010,87.160004,87.389999,86.330002,86.800003,70.163795,4243800
7/28/2010,86.440002,87,86.220001,86.690002,70.07489,2824600
7/29/2010,87.050003,87.480003,85.720001,86.339996,69.791977,3344200
7/30/2010,85.5,86.349998,84.860001,85.540001,69.145317,4744600
8/2/2010,86.800003,87.779999,86.720001,87.410004,70.656898,3639000
